Year,GFDL-ESM2M,NorESM2,ACCESS,UKESM1,CanESM5,CESM,MPIESM,CNRM-ESM2-1,MIROC-ES2L
287.0,-3.2201356086791013,,,,,,,,1.01234
288.0,1.2326805991480103,,,,,,,,-0.50774
289.0,-0.2866973223893923,,,,,,,,-1.85338
290.0,-4.015615903491506,,,,,,,,-2.64784
291.0,-2.9591936401856875,,,,,,,,0.48918
292.0,4.453610069993557,,,,,,,,1.89538
293.0,1.8410072448014008,,,,,,,,0.91991
294.0,0.700925496255475,,,,,,,,-0.8956700000000001
295.0,-1.1147748443907513,,,,,,,,-0.7326
296.0,0.7916918119886904,,,,,,,,0.04841
297.0,2.5708107894727887,,,,,,,,0.8041699999999999
298.0,2.73469920495588,,,,,,,,-0.11452
299.0,-1.6918727662157151,,,,,,,,-0.0449
300.0,1.4078964482721303,,,,,,,,0.03443
301.0,-0.9382105466403072,,,,,,,,-1.41089
302.0,0.2704313155583995,,,,,,,,0.18016
303.0,0.8449035976928454,,,,,,,,0.4447399999999999
304.0,-5.437945664643856,,,,,,,,-0.89144
305.0,0.17346102415079478,,,,,,,,-0.7257899999999999
306.0,-5.263361090949962,,,,,,,,-0.6977899999999999
307.0,7.250310415009316,,,,,,,,-0.59923
308.0,7.39881491057061,,,,,,,,-0.8618100000000001
309.0,3.6491738900788606,,,,,,,,-1.15228
310.0,-1.4951916894460493,,,,,,,,
311.0,-6.440820373487167,,,,,,,,
312.0,-5.654108524712328,,,,,,,,
313.0,4.3433691289291385,,,,,,,,
314.0,1.583937304424504,,,,,,,,
315.0,-2.3067654787913647,,,,,,,,
316.0,-2.0364434363434087,,,,,,,,
317.0,-1.2185307892581692,,,,,,,,
318.0,-1.5521622376672435,,,,,,,,
319.0,2.1267090976150795,,,,,,,,
320.0,0.6183743878073871,,,,,,,,
321.0,-0.41466498261777457,,,,,,,,
322.0,2.044808689826718,,,,,,,,
323.0,3.583376070706499,,,,,,,,
324.0,-3.85989108309006,,,,,,,,
325.0,-3.344920201547048,,,,,,,,
326.0,-3.453262482098148,,,,,,,,
327.0,3.58455156677646,,,,,,,,
328.0,0.703803781714762,,,,,,,,
329.0,1.6028703334287788,,,,,,,,
330.0,0.2365145007202196,,,,,,,,
331.0,0.5961612083873313,,,,,,,,
332.0,-1.5312728323001863,,,,,,,,
333.0,1.2929701083837375,,,,,,,,
334.0,5.508971849857054,,,,,,,,
335.0,2.6267398830332493,,,,,,,,
336.0,-4.1564662693439125,,,,,,,,
337.0,-1.384000046537294,,,,,,,,
338.0,-0.2849281613711776,,,,,,,,
339.0,-1.4687458895507293,,,,,,,,
340.0,-3.5673206046495567,,,,,,,,
341.0,1.3574137493083183,,,,,,,,
342.0,-0.15009692986774767,,,,,,,,
343.0,-2.238023709042324,,,,,,,,
344.0,-3.1464923702482417,,,,,,,,
345.0,-2.119984245403705,,,,,,,,
346.0,3.911846682646444,,,,,,,,
347.0,-1.844636125380384,,,,,,,,
348.0,-3.4106644505361543,,,,,,,,
349.0,-3.4133252660013604,,,,,,,,
350.0,2.5790617248305097,,,,,,,,
351.0,3.545826770988888,,,,,,,,
352.0,-2.968575648978411,,,,,,,,
353.0,1.0420628477418958,,,,,,,,
354.0,0.4357795495711562,,,,,,,,
355.0,-3.190998689831277,,,,,,,,
356.0,2.0913517860555406,,,,,,,,
357.0,0.21126121183596688,,,,,,,,
358.0,0.34529776960385766,,,,,,,,
359.0,1.3698349400063996,,,,,,,,
360.0,-2.571808452798773,,,,,,,,
361.0,2.259329243949589,,,,,,,,
362.0,2.9056097166546406,,,,,,,,
363.0,-0.18456384563059716,,,,,,,,
364.0,-2.3385276042534566,,,,,,,,
365.0,-1.072033731760744,,,,,,,,
366.0,5.114385789073886,,,,,,,,
367.0,-1.705907606210981,,,,,,,,
368.0,-2.318270486982488,,,,,,,,
369.0,0.16061740742908492,,,,,,,,
370.0,1.909342546632592,,,,,,,,
371.0,-2.7251048160718905,,,,,,,,
372.0,6.064807817316996,,,,,,,,
373.0,-2.047069399932142,,,,,,,,
374.0,-6.062314541314104,,,,,,,,
375.0,-0.02252420537582456,,,,,,,,
376.0,2.696525742169776,,,,,,,,
377.0,-0.5634467180824554,,,,,,,,
378.0,-2.1964660092310795,,,,,,,,
379.0,4.8835832200991565,,,,,,,,
380.0,0.9856990637687235,,,,,,,,
381.0,-1.6818537729991887,,,,,,,,
382.0,-1.0169599300425645,,,,,,,,
383.0,3.826265288670335,,,,,,,,
384.0,-1.0177696687987736,,,,,,,,
385.0,-5.269222662390883,,,,,,,,
386.0,-1.9036360843600648,,,,,,,,
387.0,6.622342520270906,,,,,,,,
388.0,1.8237822329841968,,,,,,,,
389.0,-3.1720326285283944,,,,,,,,
390.0,-3.1159064709091955,,,,,,,,
391.0,-3.809935783739616,,,,,,,,
392.0,7.431264817858982,,,,,,,,
393.0,-1.4566733245173495,,,,,,,,
394.0,-4.657728113509697,,,,,,,,
395.0,1.7345068763332387,,,,,,,,
396.0,3.4541363660547515,,,,,,,,
397.0,-1.5399334980117032,,,,,,,,
398.0,-4.349955239094358,,,,,,,,
399.0,0.7167850969340499,,,,,,,,
400.0,6.908896004247494,,,,,,,,
401.0,1.1162756927656312,,,,,,,,
402.0,-0.395211655947924,,,,,,,,
403.0,1.9995881416788164,,,,,,,,
404.0,-7.1214589775815895,,,,,,,,
405.0,-3.853812179190883,,,,,,,,
406.0,4.180890197454904,,,,,,,,
407.0,3.306097617788143,,,,,,,,
408.0,-2.798779827073754,,,,,,,,
409.0,-2.3259039159338086,,,,,,,,
410.0,-0.8507786893003405,,,,,,,,
411.0,-0.1595904611818959,,,,,,,,
412.0,1.0032902519709794,,,,,,,,
413.0,1.5310925275023783,,,,,,,,
414.0,3.177491511952484,,,,,,,,
415.0,-3.7419750142232537,,,,,,,,
416.0,-5.126919365573086,,,,,,,,
417.0,-1.2631115185951567,,,,,,,,
418.0,-0.4027106714609976,,,,,,,,
419.0,3.031006023623891,,,,,,,,
420.0,1.2910842035101808,,,,,,,,
421.0,-1.039411550258499,,,,,,,,
422.0,-1.5016752883796167,,,,,,,,
423.0,-2.410055910139092,,,,,,,,
424.0,2.4379275999484498,,,,,,,,
425.0,5.911917640426257,,,,,,,,
426.0,-1.6166907270634965,,,,,,,,
427.0,-4.732579249008921,,,,,,,,
428.0,-0.22298420820445,,,,,,,,
429.0,3.6803454905750814,,,,,,,,
430.0,1.4749698585529856,,,,,,,,
431.0,-1.5072409089402743,,,,,,,,
432.0,-0.3597500825375566,,,,,,,,
433.0,0.8446325953802518,,,,,,,,
434.0,-0.16466759938104067,,,,,,,,
435.0,-1.2632526784708384,,,,,,,,
436.0,-1.922072346893326,,,,,,,,
437.0,3.759366328398555,,,,,,,,
438.0,-0.6929977517715278,,,,,,,,
439.0,-4.980242724712505,,,,,,,,
440.0,-0.9141786146619629,,,,,,,,
441.0,4.796419850643991,,,,,,,,
442.0,3.965008244792111,,,,,,,,
443.0,-3.611661165553973,,,,,,,,
444.0,-6.874919089844955,,,,,,,,
445.0,-0.7259688253916936,,,,,,,,
446.0,-2.500478241951912,,,,,,,,
447.0,0.8544453943857104,,,,,,,,
448.0,5.66796481717234,,,,,,,,
449.0,0.6823421691427067,,,,,,,,
450.0,-1.7856936944401542,,,,,,,,
451.0,-1.0982954670669147,,,,,,,,
452.0,-0.8096810654958475,,,,,,,,
453.0,-0.2342162663171512,,,,,,,,
454.0,-2.355807521233711,,,,,,,,
455.0,-5.139911128846729,,,,,,,,
456.0,2.2986511833003838,,,,,,,,
457.0,-1.1049159270736677,,,,,,,,
458.0,-1.8724283683208771,,,,,,,,
459.0,4.804366718712287,,,,,,,,
460.0,-0.18400470899726007,,,,,,,,
461.0,-3.389322601502861,,,,,,,,
462.0,0.7325533749023565,,,,,,,,
463.0,2.17233972013589,,,,,,,,
464.0,2.3900339159264448,,,,,,,,
465.0,-1.7625721558955836,,,,,,,,
466.0,0.4705307084323069,,,,,,,,
467.0,2.9271848659477047,,,,,,,,
468.0,-3.024355023482039,,,,,,,,
469.0,-1.7521436793870029,,,,,,,,
470.0,0.6596581148195075,,,,,,,,
471.0,1.091927234475836,,,,,,,,
472.0,-0.8312965235585752,,,,,,,,
473.0,4.07362370776022,,,,,,,,
474.0,2.328675301942707,,,,,,,,
475.0,-1.8967105508618527,,,,,,,,
476.0,-0.32089401365321635,,,,,,,,
477.0,-0.678285834402717,,,,,,,,
478.0,-4.65894436758514,,,,,,,,
479.0,-0.02140289913898119,,,,,,,,
480.0,0.8046500793638575,,,,,,,,
481.0,-3.349902510051945,,,,,,,,
482.0,2.418883206427353,,,,,,,,
483.0,0.8466841695161879,,,,,,,,
484.0,1.0458770084681643,,,,,,,,
485.0,1.8279629417654344,,,,,,,,
486.0,0.48691425632368257,,,,,,,,
487.0,2.020367075973261,,,,,,,,
488.0,4.455563288418891,,,,,,,,
489.0,-3.8319533699801434,,,,,,,,
490.0,-5.121499565305688,,,,,,,,
491.0,-8.183472907070422,,,,,,,,
492.0,4.235037953587902,,,,,,,,
493.0,5.152852945429041,,,,,,,,
494.0,-0.6515308065721861,,,,,,,,
495.0,-0.22469611266384715,,,,,,,,
496.0,0.08597145706608234,,,,,,,,
497.0,-3.9788613565117377,,,,,,,,
498.0,-0.3224996172842069,,,,,,,,
499.0,1.1580559190773476,,,,,,,,
