YEAR		ST		CO2		LA_CO2_FLUX	OA_CO2_FLUX	GPP		NPP		HETERES		CLIVE		CDEAD
1967.00		13.68		910.70		-5.42		-6.28		213.33		97.94		88.11		678.51		1234.10
1968.00		13.58		919.81		-6.77		-6.38		219.88		100.64		89.33		681.55		1237.30
1969.00		13.49		929.01		-5.88		-6.14		224.12		99.77		89.29		684.01		1241.40
1970.00		13.68		938.30		-3.55		-6.35		217.98		98.02		89.56		685.08		1245.40
1971.00		13.74		947.68		-4.85		-6.22		218.95		99.14		89.38		686.01		1248.50
1972.00		13.82		957.16		-2.14		-6.26		215.41		97.46		90.39		687.05		1250.90
1973.00		13.84		966.73		-3.43		-6.16		214.75		98.04		89.75		688.13		1252.70
1974.00		13.92		976.40		-3.11		-6.05		214.04		97.42		89.22		688.53		1255.70
1975.00		13.78		986.16		-3.18		-6.28		214.04		99.56		91.61		688.29		1258.20
1976.00		13.53		996.02		-5.68		-6.38		223.18		102.18		91.58		691.66		1259.70
1977.00		13.53		1005.98		-5.85		-6.34		228.85		101.90		90.43		694.48		1262.90
1978.00		13.55		1016.04		-2.89		-6.20		226.17		99.97		91.90		695.39		1266.00
1979.00		13.61		1026.20		-4.34		-6.54		225.78		100.01		90.53		696.93		1268.70
1980.00		13.71		1036.47		-2.67		-6.50		226.37		100.60		92.78		698.04		1270.60
1981.00		13.81		1046.83		-2.59		-6.42		222.24		98.35		90.45		699.00		1272.50
1982.00		13.86		1057.30		-2.48		-6.34		221.47		98.97		91.25		699.45		1274.20
1983.00		13.80		1067.87		-2.79		-6.12		220.88		99.11		91.02		700.39		1276.30
1984.00		13.62		1078.55		-5.34		-6.42		227.88		102.60		92.18		702.97		1277.80
1985.00		13.61		1089.34		-3.10		-6.20		223.09		99.13		90.97		703.94		1281.10
1986.00		13.70		1100.23		-2.40		-5.90		219.16		98.07		90.62		703.92		1284.20
1987.00		13.79		1111.23		-3.17		-6.44		222.88		100.70		92.42		705.02		1285.00
1988.00		13.72		1122.35		-4.20		-6.20		229.80		102.31		92.52		707.49		1286.90
1989.00		13.82		1133.57		-3.26		-6.33		228.74		101.56		93.17		708.61		1289.30
