,tcre,zec50,zec100
1356446,1.107957919938158,0.056118032274433016,0.07087473576256165
1357197,1.8259266362940634,0.17002325269598773,0.21834199713263636
1360730,1.4611828860734093,-0.2372724300310174,-0.31563809834074785
1361244,1.9901098555262213,0.6989746654702924,1.0192080737038078
1361375,1.4987662183570472,0.2598792014938749,0.492119210240743
1362819,1.6071303114976172,-0.17885029796013985,-0.22551018945565682
1362957,1.4474224493482861,-0.12711300994137686,-0.22620351851989895
1365707,2.0963155308694335,0.05191061533391661,0.10391345933874119
1366217,1.539569462366757,-0.010515278884837498,-0.008494247315703474
1367474,1.9673402565651599,0.0684249813507245,-0.00731500135422003
1367521,1.49924455451973,-0.1831737681199792,-0.29672779468974
1371416,1.958009523393893,0.3772906983331388,0.6049103377818952
1373337,1.4916847467068617,-0.12435734235450457,-0.1525575988176726
1373958,1.6183864052234689,0.08975216232544225,0.2342778310900382
1375785,1.6194583818622208,-0.03871895262244873,-0.07862254676663394
1376138,1.8803206131012622,0.15457350092110955,0.19651716756868476
1376161,2.0433501589348677,0.38574610650352126,0.45383261901744687
1377305,1.923909799717103,0.33413183108024636,0.48693046493154424
1377869,1.8614687637111558,0.14815661797943447,0.18076301866994982
1381017,1.6913394064145508,-0.15748983570244457,-0.25269258823616214
1381559,1.2078363844904345,-0.0864770598716964,-0.08148132798863528
1383237,2.280001349560568,0.1135275652910952,0.008198586189029022
1384834,1.6882347383416614,-0.044630252517027014,-0.04904843119682778
1385109,1.7693815700028206,0.5753324634419228,0.9426786975858656
1385752,1.9647923765419721,-0.03363773745814558,-0.057891990701606666
1386013,1.7939756232102038,0.18112164301673128,0.11022127522347369
1387338,2.0530300608549443,0.3382221892957773,0.5185887971860619
1388836,1.2826795297641032,-0.09339086117569417,-0.1546444807564593
1389167,1.7250668926724462,0.33949176853216745,0.5449968192959576
1392480,1.5067170212825707,-0.04671008320876102,-0.10496065777897301
1392599,1.703700980531388,0.23118456497765094,0.43858835259814066
1393106,1.7153520223309875,0.22888782886255044,0.33056809439209944
1394920,1.470911564349971,0.21362402544962977,0.27977398610183535
1395552,1.5340583178535014,0.017041051739601354,-0.040100945285389544
1396269,1.5479167638367652,-0.17478183892695642,-0.21437196420869742
1397441,1.3398153572865332,0.15796598564476305,0.19892392874012255
1399208,1.7380837236576965,-0.08844671407470628,-0.18069660493230977
1403373,1.490080306983475,-0.03739741767122218,-0.02971459439621915
1404509,1.6863198362616936,0.1077102798037155,0.18619349720955114
1404871,1.63518613357329,0.1525776006293882,0.2423879991181963
1405339,1.125498822933203,0.02531465795082588,0.05410789901965107
1405361,2.372088891763616,0.3045161134231571,0.2797537417050897
1405871,1.6347529721438943,0.07180563285492925,0.027507484969836016
1407945,1.5593190172097713,0.04534994079509058,0.008627192313608756
1408619,1.7606296695701575,0.06114488996398704,-0.024362786823340254
1409520,1.8859760729227844,0.13418595488330065,0.1370304299339511
1411274,1.644069860029801,-0.07522635865630112,-0.1790699112065417
1412919,1.2322329898120157,-0.054837132865090066,-0.039327302901432715
1413912,1.6098958898944433,-0.039622592011873126,-0.05059493508945634
1417971,1.4773999140293201,-0.16280151193334835,-0.21499829005673043
1422185,2.054904727449851,0.3082092250111521,0.28048681770832484
1422354,1.4365290012821323,-0.08258043549257099,-0.17124851198890623
1423481,1.7517964984702183,0.3339765288948897,0.5272856784193698
1424677,1.9624842999250776,-0.2657695852894211,-0.4520409087522781
1424907,1.2254206168360813,-0.15247934042953637,-0.2330275828104731
1425778,1.8036709972882,-0.223412349297887,-0.3098052544742158
1429389,1.5994147077230565,0.04895085794889309,0.11052774096908724
1436616,1.4742585790789349,-0.11212595172467621,-0.17916315995760934
1437589,1.4564997391286678,-0.07657102893468792,-0.1250692386092247
1439699,1.9827296213020331,-0.11922729189778258,-0.24468682242259088
1439912,1.0728827155342036,-0.12872772927929121,-0.1745622083453635
1440045,1.3877577867416997,-0.022929305210462214,-0.10487535131770231
1447672,1.4722258456029453,-0.09438301993398035,-0.08743640098412198
1447864,1.3261390889683462,0.05036022498524062,0.0964709656961753
1450182,1.4888060957392921,-0.03622731895302822,-0.00950587703920558
1452198,1.8205945840840903,0.07059743110907601,0.13409780637855384
1452797,1.5097951209606912,-0.2029542366096022,-0.2700643710271926
1452929,1.7275736138607662,0.07717266609795237,0.16547956801813202
1453673,1.8969641296332034,-0.041734641524979965,-0.11392288300484932
1456545,1.618165040692927,0.13078141095104678,0.2725307832250379
1456913,1.303731716047953,0.1667221779210153,0.25482573859554547
1457358,1.4902151969466215,0.04979537871337625,0.1039920458403798
1457819,1.5249136609795493,-0.016293357554359567,0.03681171837458863
1458174,1.6866057033399533,-0.10202154870766789,-0.16621718443586664
1458469,1.5271061208568666,-0.1578414990400916,-0.19400580098057119
1458578,2.1240015280151296,0.26824035418535797,0.41767410182203957
1458919,1.9414396873356803,0.6239737709603246,1.0514955407736186
1460545,1.9197372031527427,-0.03917828834887249,-0.0644510275533916
1462794,1.668376683373977,0.07383364736266862,0.20311771817382485
1463503,1.3985529456760577,-0.11994375893998521,-0.1775763855639958
1464905,2.04080878239102,0.0298234403633848,0.08851634950665277
1466736,1.309151976995864,0.006560679166421224,0.004969461809960718
1467062,1.5800629365839989,0.059575603609160144,-0.0105100631024162
1468597,1.568891093154238,-0.05098057430423664,-0.06896992080335296
1470207,1.506471467749214,-0.01992771908789015,-0.01299368658367106
1472535,1.550622556213211,-0.14547235389741053,-0.16733026017166774
1474303,1.3737057182380652,-0.20000525917393253,-0.26305491737109055
1476934,2.103295401534549,0.19441983497304438,0.23640873044639132
1479209,1.4771932399034657,-0.04046062131465433,-0.13821233668881017
1480955,1.7198698351791686,-0.14326859786794466,-0.16387892280404825
1482985,1.9458743956377087,-0.0076716835400052474,-0.08879467426351018
1484313,1.5509712569384664,0.09618741293755662,-0.0022240456396820374
1484435,1.3018558300303622,-0.22885701944904335,-0.344040530739799
1485653,1.373186241474753,0.10836995909354163,0.11569551399093769
1486166,1.3358017793054389,0.09606835730507601,0.17342745401437765
1489520,1.104484745815781,0.00106541753818723,0.009753681126952518
1489982,1.3431097265737233,-0.0821471164242229,-0.05687216483540469
1490290,1.3131480747122386,-0.05065410523969205,-0.07451146956319676
1490743,1.612677786156472,0.2529945014792081,0.3053427190471274
1492450,1.5922527029426394,0.03101791139693355,0.06781481469869588
1492594,1.4307210065755749,-0.18624909383326682,-0.2528846542921668
1494559,1.9713857069703924,0.0016614173904887508,0.036484087022325085
1495435,1.7742622428036754,0.029313469007023807,-0.012182384837359894
1497041,1.788984784229661,0.21926363349632716,0.28473735963630986
1497105,1.6875564292468792,-0.16974186466096874,-0.2245459735902613
1498424,2.1079603465013346,0.2819534547735931,0.18721714674725565
